state_abbreviation,PUMA,Citizens,PopPerSqMile,SimpleAge,Sex,CollegeGrad,Race5,AvgIncome
GA,3600,2947,1537.1,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,27908
GA,3600,18,1537.1,EqualOrOver,Male,Grad,R5_Other,25800
GA,3600,489,1537.1,EqualOrOver,Male,Grad,R5_Black,84288
GA,3600,51,1537.1,EqualOrOver,Male,Grad,R5_Latinx,62200
GA,3600,0,1537.1,EqualOrOver,Male,Grad,R5_Asian,26633
GA,3600,6780,1537.1,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,95774
GA,3700,255,106.9,Under,Female,NonGrad,R5_Other,10061
GA,3700,2168,106.9,Under,Female,NonGrad,R5_Black,16990
GA,3700,36,106.9,Under,Female,NonGrad,R5_Latinx,0
GA,3700,6952,106.9,Under,Female,NonGrad,R5_WhiteNonLatinx,11948
GA,3700,1072,106.9,Under,Female,Grad,R5_Black,44078
GA,3700,90,106.9,Under,Female,Grad,R5_Latinx,15944
GA,3700,46,106.9,Under,Female,Grad,R5_Asian,27681
GA,3700,6470,106.9,Under,Female,Grad,R5_WhiteNonLatinx,39527
GA,3700,280,106.9,Under,Male,NonGrad,R5_Other,39209
GA,3700,3342,106.9,Under,Male,NonGrad,R5_Black,15030
GA,3700,135,106.9,Under,Male,NonGrad,R5_Latinx,27428
GA,3700,170,106.9,Under,Male,NonGrad,R5_Asian,14180
GA,3700,9979,106.9,Under,Male,NonGrad,R5_WhiteNonLatinx,33016
GA,3700,49,106.9,Under,Male,Grad,R5_Other,471000
GA,3700,28,106.9,Under,Male,Grad,R5_Black,4800
GA,3700,86,106.9,Under,Male,Grad,R5_Latinx,85667
GA,3700,0,106.9,Under,Male,Grad,R5_Asian,76000
GA,3700,3902,106.9,Under,Male,Grad,R5_WhiteNonLatinx,55680
GA,3700,294,106.9,EqualOrOver,Female,NonGrad,R5_Other,24797
GA,3700,4330,106.9,EqualOrOver,Female,NonGrad,R5_Black,32309
GA,3700,86,106.9,EqualOrOver,Female,NonGrad,R5_Latinx,43849
GA,3700,256,106.9,EqualOrOver,Female,NonGrad,R5_Asian,60240
GA,3700,16505,106.9,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,27253
GA,3700,89,106.9,EqualOrOver,Female,Grad,R5_Other,37787
GA,3700,447,106.9,EqualOrOver,Female,Grad,R5_Black,38303
GA,3700,174,106.9,EqualOrOver,Female,Grad,R5_Latinx,0
GA,3700,50,106.9,EqualOrOver,Female,Grad,R5_Asian,115065
GA,3700,7579,106.9,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,62631
GA,3700,124,106.9,EqualOrOver,Male,NonGrad,R5_Other,38082
GA,3700,3301,106.9,EqualOrOver,Male,NonGrad,R5_Black,37780
GA,3700,156,106.9,EqualOrOver,Male,NonGrad,R5_Latinx,42000
GA,3700,0,106.9,EqualOrOver,Male,NonGrad,R5_Asian,0
GA,3700,14123,106.9,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,44005
GA,3700,21,106.9,EqualOrOver,Male,Grad,R5_Black,15100
GA,3700,39,106.9,EqualOrOver,Male,Grad,R5_Asian,95000
GA,3700,6479,106.9,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,120625
GA,3800,773,312.9,Under,Female,NonGrad,R5_Other,21051
GA,3800,1928,312.9,Under,Female,NonGrad,R5_Black,12559
GA,3800,212,312.9,Under,Female,NonGrad,R5_Latinx,36580
GA,3800,593,312.9,Under,Female,NonGrad,R5_Asian,17125
GA,3800,13746,312.9,Under,Female,NonGrad,R5_WhiteNonLatinx,21758
GA,3800,285,312.9,Under,Female,Grad,R5_Other,17384
GA,3800,466,312.9,Under,Female,Grad,R5_Black,28351
GA,3800,281,312.9,Under,Female,Grad,R5_Latinx,13581
GA,3800,345,312.9,Under,Female,Grad,R5_Asian,26249
GA,3800,7088,312.9,Under,Female,Grad,R5_WhiteNonLatinx,35821
GA,3800,219,312.9,Under,Male,NonGrad,R5_Other,31881
GA,3800,1654,312.9,Under,Male,NonGrad,R5_Black,23712
GA,3800,703,312.9,Under,Male,NonGrad,R5_Latinx,98215
GA,3800,734,312.9,Under,Male,NonGrad,R5_Asian,13277
GA,3800,14086,312.9,Under,Male,NonGrad,R5_WhiteNonLatinx,36234
GA,3800,55,312.9,Under,Male,Grad,R5_Other,53091
GA,3800,683,312.9,Under,Male,Grad,R5_Black,27518
GA,3800,139,312.9,Under,Male,Grad,R5_Latinx,15553
GA,3800,175,312.9,Under,Male,Grad,R5_Asian,14455
GA,3800,6047,312.9,Under,Male,Grad,R5_WhiteNonLatinx,61485
GA,3800,421,312.9,EqualOrOver,Female,NonGrad,R5_Other,7868
GA,3800,2279,312.9,EqualOrOver,Female,NonGrad,R5_Black,23809
GA,3800,578,312.9,EqualOrOver,Female,NonGrad,R5_Latinx,11947
GA,3800,529,312.9,EqualOrOver,Female,NonGrad,R5_Asian,12672
GA,3800,20946,312.9,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,24629
GA,3800,92,312.9,EqualOrOver,Female,Grad,R5_Other,83000
GA,3800,254,312.9,EqualOrOver,Female,Grad,R5_Black,72033
GA,3800,77,312.9,EqualOrOver,Female,Grad,R5_Asian,21258
GA,3800,4851,312.9,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,48073
GA,3800,242,312.9,EqualOrOver,Male,NonGrad,R5_Other,31979
GA,3800,3121,312.9,EqualOrOver,Male,NonGrad,R5_Black,36893
GA,3800,213,312.9,EqualOrOver,Male,NonGrad,R5_Latinx,25229
GA,3800,341,312.9,EqualOrOver,Male,NonGrad,R5_Asian,31310
GA,3800,17609,312.9,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,48902
GA,3800,53,312.9,EqualOrOver,Male,Grad,R5_Other,83000
GA,3800,260,312.9,EqualOrOver,Male,Grad,R5_Black,29213
GA,3800,147,312.9,EqualOrOver,Male,Grad,R5_Latinx,27781
GA,3800,85,312.9,EqualOrOver,Male,Grad,R5_Asian,57128
GA,3800,5442,312.9,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,72012
GA,3900,360,191.1,Under,Female,NonGrad,R5_Other,5746
GA,3900,4240,191.1,Under,Female,NonGrad,R5_Black,16395
GA,3900,179,191.1,Under,Female,NonGrad,R5_Latinx,58000
GA,3900,279,191.1,Under,Female,NonGrad,R5_Asian,640
GA,3900,9775,191.1,Under,Female,NonGrad,R5_WhiteNonLatinx,16027
GA,3900,1083,191.1,Under,Female,Grad,R5_Black,22069
GA,3900,458,191.1,Under,Female,Grad,R5_Latinx,28757
GA,3900,4411,191.1,Under,Female,Grad,R5_WhiteNonLatinx,33961
GA,3900,1184,191.1,Under,Male,NonGrad,R5_Other,32194
GA,3900,3196,191.1,Under,Male,NonGrad,R5_Black,24468
GA,3900,10341,191.1,Under,Male,NonGrad,R5_WhiteNonLatinx,35448
GA,3900,582,191.1,Under,Male,Grad,R5_Black,12649
GA,3900,54,191.1,Under,Male,Grad,R5_Latinx,60000
GA,3900,0,191.1,Under,Male,Grad,R5_Asian,15000
GA,3900,3443,191.1,Under,Male,Grad,R5_WhiteNonLatinx,59763
GA,3900,301,191.1,EqualOrOver,Female,NonGrad,R5_Other,10508
GA,3900,4264,191.1,EqualOrOver,Female,NonGrad,R5_Black,22085
GA,3900,136,191.1,EqualOrOver,Female,NonGrad,R5_Latinx,33485
GA,3900,17851,191.1,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,25231
GA,3900,635,191.1,EqualOrOver,Female,Grad,R5_Black,51796
GA,3900,60,191.1,EqualOrOver,Female,Grad,R5_Latinx,62300
GA,3900,5492,191.1,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,42136
GA,3900,255,191.1,EqualOrOver,Male,NonGrad,R5_Other,9777
GA,3900,3101,191.1,EqualOrOver,Male,NonGrad,R5_Black,28920
GA,3900,193,191.1,EqualOrOver,Male,NonGrad,R5_Latinx,60092
GA,3900,60,191.1,EqualOrOver,Male,NonGrad,R5_Asian,60000
GA,3900,17771,191.1,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,44723
GA,3900,611,191.1,EqualOrOver,Male,Grad,R5_Black,38274
GA,3900,4548,191.1,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,99886
GA,4000,651,1253.6,Under,Female,NonGrad,R5_Other,17309
GA,4000,17706,1253.6,Under,Female,NonGrad,R5_Black,16616
GA,4000,441,1253.6,Under,Female,NonGrad,R5_Latinx,15635
GA,4000,312,1253.6,Under,Female,NonGrad,R5_Asian,322
GA,4000,7565,1253.6,Under,Female,NonGrad,R5_WhiteNonLatinx,18629
GA,4000,1098,1253.6,Under,Female,Grad,R5_Other,14330
GA,4000,5989,1253.6,Under,Female,Grad,R5_Black,27210
GA,4000,515,1253.6,Under,Female,Grad,R5_Latinx,24331
GA,4000,0,1253.6,Under,Female,Grad,R5_Asian,3441
GA,4000,4453,1253.6,Under,Female,Grad,R5_WhiteNonLatinx,30423
GA,4000,418,1253.6,Under,Male,NonGrad,R5_Other,31076
GA,4000,15881,1253.6,Under,Male,NonGrad,R5_Black,18481
GA,4000,1093,1253.6,Under,Male,NonGrad,R5_Latinx,24680
GA,4000,382,1253.6,Under,Male,NonGrad,R5_Asian,22997
GA,4000,10179,1253.6,Under,Male,NonGrad,R5_WhiteNonLatinx,33268
GA,4000,691,1253.6,Under,Male,Grad,R5_Other,62935
GA,4000,4698,1253.6,Under,Male,Grad,R5_Black,23038
GA,4000,661,1253.6,Under,Male,Grad,R5_Latinx,8466
GA,4000,1010,1253.6,Under,Male,Grad,R5_Asian,47635
GA,4000,4780,1253.6,Under,Male,Grad,R5_WhiteNonLatinx,36667
GA,4000,903,1253.6,EqualOrOver,Female,NonGrad,R5_Other,27698
GA,4000,17899,1253.6,EqualOrOver,Female,NonGrad,R5_Black,21705
GA,4000,1054,1253.6,EqualOrOver,Female,NonGrad,R5_Latinx,12570
GA,4000,437,1253.6,EqualOrOver,Female,NonGrad,R5_Asian,15294
GA,4000,12974,1253.6,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,27025
GA,4000,45,1253.6,EqualOrOver,Female,Grad,R5_Other,40000
GA,4000,4651,1253.6,EqualOrOver,Female,Grad,R5_Black,52455
GA,4000,295,1253.6,EqualOrOver,Female,Grad,R5_Latinx,28000
GA,4000,386,1253.6,EqualOrOver,Female,Grad,R5_Asian,60445
GA,4000,3423,1253.6,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,48425
GA,4000,116,1253.6,EqualOrOver,Male,NonGrad,R5_Other,43052
GA,4000,14177,1253.6,EqualOrOver,Male,NonGrad,R5_Black,26157
GA,4000,530,1253.6,EqualOrOver,Male,NonGrad,R5_Latinx,26305
GA,4000,99,1253.6,EqualOrOver,Male,NonGrad,R5_Asian,23651
GA,4000,11305,1253.6,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,33725
GA,4000,263,1253.6,EqualOrOver,Male,Grad,R5_Other,71253
GA,4000,3232,1253.6,EqualOrOver,Male,Grad,R5_Black,45674
GA,4000,152,1253.6,EqualOrOver,Male,Grad,R5_Latinx,82200
GA,4000,62,1253.6,EqualOrOver,Male,Grad,R5_Asian,199038
GA,4000,3146,1253.6,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,117957
GA,4001,1149,2555.5,Under,Female,NonGrad,R5_Other,19077
GA,4001,5412,2555.5,Under,Female,NonGrad,R5_Black,26442
GA,4001,1291,2555.5,Under,Female,NonGrad,R5_Latinx,12070
GA,4001,475,2555.5,Under,Female,NonGrad,R5_Asian,22636
GA,4001,2742,2555.5,Under,Female,NonGrad,R5_WhiteNonLatinx,24011
GA,4001,533,2555.5,Under,Female,Grad,R5_Other,25337
GA,4001,4130,2555.5,Under,Female,Grad,R5_Black,26231
GA,4001,960,2555.5,Under,Female,Grad,R5_Latinx,36086
GA,4001,2190,2555.5,Under,Female,Grad,R5_Asian,17810
GA,4001,4807,2555.5,Under,Female,Grad,R5_WhiteNonLatinx,47079
GA,4001,1232,2555.5,Under,Male,NonGrad,R5_Other,30595
GA,4001,1801,2555.5,Under,Male,NonGrad,R5_Black,27195
GA,4001,864,2555.5,Under,Male,NonGrad,R5_Latinx,44710
GA,4001,1021,2555.5,Under,Male,NonGrad,R5_Asian,37757
GA,4001,3799,2555.5,Under,Male,NonGrad,R5_WhiteNonLatinx,41229
GA,4001,220,2555.5,Under,Male,Grad,R5_Other,84722
GA,4001,1679,2555.5,Under,Male,Grad,R5_Black,26013
GA,4001,876,2555.5,Under,Male,Grad,R5_Latinx,59556
GA,4001,1000,2555.5,Under,Male,Grad,R5_Asian,42541
GA,4001,4210,2555.5,Under,Male,Grad,R5_WhiteNonLatinx,73080
GA,4001,904,2555.5,EqualOrOver,Female,NonGrad,R5_Other,15946
GA,4001,3812,2555.5,EqualOrOver,Female,NonGrad,R5_Black,30282
GA,4001,288,2555.5,EqualOrOver,Female,NonGrad,R5_Latinx,14090
GA,4001,3212,2555.5,EqualOrOver,Female,NonGrad,R5_Asian,18156
GA,4001,6711,2555.5,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,30452
GA,4001,181,2555.5,EqualOrOver,Female,Grad,R5_Other,150000
GA,4001,970,2555.5,EqualOrOver,Female,Grad,R5_Black,55203
GA,4001,339,2555.5,EqualOrOver,Female,Grad,R5_Latinx,29549
GA,4001,2141,2555.5,EqualOrOver,Female,Grad,R5_Asian,24710
GA,4001,6405,2555.5,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,57256
GA,4001,188,2555.5,EqualOrOver,Male,NonGrad,R5_Other,28344
GA,4001,1791,2555.5,EqualOrOver,Male,NonGrad,R5_Black,29083
GA,4001,329,2555.5,EqualOrOver,Male,NonGrad,R5_Latinx,23401
GA,4001,1972,2555.5,EqualOrOver,Male,NonGrad,R5_Asian,32107
GA,4001,4070,2555.5,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,60729
GA,4001,58,2555.5,EqualOrOver,Male,Grad,R5_Other,107450
GA,4001,963,2555.5,EqualOrOver,Male,Grad,R5_Black,110777
GA,4001,429,2555.5,EqualOrOver,Male,Grad,R5_Latinx,64254
GA,4001,2420,2555.5,EqualOrOver,Male,Grad,R5_Asian,70286
GA,4001,7096,2555.5,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,114140
GA,4002,52,1363.3,Under,Female,NonGrad,R5_Other,0
GA,4002,1076,1363.3,Under,Female,NonGrad,R5_Black,24126
GA,4002,830,1363.3,Under,Female,NonGrad,R5_Latinx,9845
GA,4002,911,1363.3,Under,Female,NonGrad,R5_Asian,18812
GA,4002,8314,1363.3,Under,Female,NonGrad,R5_WhiteNonLatinx,24564
GA,4002,175,1363.3,Under,Female,Grad,R5_Other,29415
GA,4002,1759,1363.3,Under,Female,Grad,R5_Black,36615
GA,4002,1338,1363.3,Under,Female,Grad,R5_Latinx,17590
GA,4002,1417,1363.3,Under,Female,Grad,R5_Asian,49447
GA,4002,6579,1363.3,Under,Female,Grad,R5_WhiteNonLatinx,29515
GA,4002,287,1363.3,Under,Male,NonGrad,R5_Other,19429
GA,4002,1141,1363.3,Under,Male,NonGrad,R5_Black,19975
GA,4002,288,1363.3,Under,Male,NonGrad,R5_Latinx,30601
GA,4002,606,1363.3,Under,Male,NonGrad,R5_Asian,16562
GA,4002,6230,1363.3,Under,Male,NonGrad,R5_WhiteNonLatinx,37202
GA,4002,269,1363.3,Under,Male,Grad,R5_Other,73861
GA,4002,503,1363.3,Under,Male,Grad,R5_Black,76278
GA,4002,753,1363.3,Under,Male,Grad,R5_Latinx,75457
GA,4002,733,1363.3,Under,Male,Grad,R5_Asian,65534
GA,4002,5705,1363.3,Under,Male,Grad,R5_WhiteNonLatinx,80815
GA,4002,799,1363.3,EqualOrOver,Female,NonGrad,R5_Other,7359
GA,4002,2564,1363.3,EqualOrOver,Female,NonGrad,R5_Black,45696
GA,4002,451,1363.3,EqualOrOver,Female,NonGrad,R5_Latinx,9414
GA,4002,524,1363.3,EqualOrOver,Female,NonGrad,R5_Asian,11882
GA,4002,9215,1363.3,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,26300
GA,4002,122,1363.3,EqualOrOver,Female,Grad,R5_Other,40000
GA,4002,640,1363.3,EqualOrOver,Female,Grad,R5_Black,49203
GA,4002,1005,1363.3,EqualOrOver,Female,Grad,R5_Asian,32174
GA,4002,8061,1363.3,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,60966
GA,4002,1054,1363.3,EqualOrOver,Male,NonGrad,R5_Other,13624
GA,4002,2338,1363.3,EqualOrOver,Male,NonGrad,R5_Black,21457
GA,4002,246,1363.3,EqualOrOver,Male,NonGrad,R5_Latinx,151366
GA,4002,642,1363.3,EqualOrOver,Male,NonGrad,R5_Asian,32843
GA,4002,6961,1363.3,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,45050
GA,4002,167,1363.3,EqualOrOver,Male,Grad,R5_Other,40000
GA,4002,1048,1363.3,EqualOrOver,Male,Grad,R5_Black,77617
GA,4002,177,1363.3,EqualOrOver,Male,Grad,R5_Latinx,1000
GA,4002,735,1363.3,EqualOrOver,Male,Grad,R5_Asian,45030
GA,4002,8800,1363.3,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,114903
GA,4003,480,2136.6,Under,Female,NonGrad,R5_Other,6547
GA,4003,4309,2136.6,Under,Female,NonGrad,R5_Black,27301
GA,4003,2359,2136.6,Under,Female,NonGrad,R5_Latinx,13709
GA,4003,1228,2136.6,Under,Female,NonGrad,R5_Asian,26217
GA,4003,5118,2136.6,Under,Female,NonGrad,R5_WhiteNonLatinx,22700
GA,4003,847,2136.6,Under,Female,Grad,R5_Other,41011
GA,4003,7162,2136.6,Under,Female,Grad,R5_Black,66383
GA,4003,1522,2136.6,Under,Female,Grad,R5_Latinx,50484
GA,4003,1597,2136.6,Under,Female,Grad,R5_Asian,26550
GA,4003,4578,2136.6,Under,Female,Grad,R5_WhiteNonLatinx,34131
GA,4003,1318,2136.6,Under,Male,NonGrad,R5_Other,16055
GA,4003,5366,2136.6,Under,Male,NonGrad,R5_Black,25183
GA,4003,2065,2136.6,Under,Male,NonGrad,R5_Latinx,39660
GA,4003,1172,2136.6,Under,Male,NonGrad,R5_Asian,25532
GA,4003,5167,2136.6,Under,Male,NonGrad,R5_WhiteNonLatinx,33887
GA,4003,225,2136.6,Under,Male,Grad,R5_Other,62632
GA,4003,3007,2136.6,Under,Male,Grad,R5_Black,55286
GA,4003,1062,2136.6,Under,Male,Grad,R5_Latinx,46793
GA,4003,723,2136.6,Under,Male,Grad,R5_Asian,38748
GA,4003,4128,2136.6,Under,Male,Grad,R5_WhiteNonLatinx,60330
GA,4003,315,2136.6,EqualOrOver,Female,NonGrad,R5_Other,29940
GA,4003,6553,2136.6,EqualOrOver,Female,NonGrad,R5_Black,25795
GA,4003,1469,2136.6,EqualOrOver,Female,NonGrad,R5_Latinx,32314
GA,4003,1038,2136.6,EqualOrOver,Female,NonGrad,R5_Asian,16397
GA,4003,9450,2136.6,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,34880
GA,4003,3827,2136.6,EqualOrOver,Female,Grad,R5_Black,66227
GA,4003,211,2136.6,EqualOrOver,Female,Grad,R5_Latinx,28184
GA,4003,971,2136.6,EqualOrOver,Female,Grad,R5_Asian,37789
GA,4003,3564,2136.6,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,49574
GA,4003,316,2136.6,EqualOrOver,Male,NonGrad,R5_Other,42073
GA,4003,3350,2136.6,EqualOrOver,Male,NonGrad,R5_Black,55667
GA,4003,1458,2136.6,EqualOrOver,Male,NonGrad,R5_Latinx,36120
GA,4003,1726,2136.6,EqualOrOver,Male,NonGrad,R5_Asian,23308
GA,4003,7574,2136.6,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,49693
GA,4003,685,2136.6,EqualOrOver,Male,Grad,R5_Other,137451
GA,4003,2885,2136.6,EqualOrOver,Male,Grad,R5_Black,78735
GA,4003,465,2136.6,EqualOrOver,Male,Grad,R5_Latinx,80935
GA,4003,860,2136.6,EqualOrOver,Male,Grad,R5_Asian,39357
GA,4003,4069,2136.6,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,77307
GA,4004,594,1426.6,Under,Female,NonGrad,R5_Other,13120
GA,4004,1470,1426.6,Under,Female,NonGrad,R5_Black,43325
GA,4004,159,1426.6,Under,Female,NonGrad,R5_Latinx,36892
GA,4004,88,1426.6,Under,Female,NonGrad,R5_Asian,6817
GA,4004,3593,1426.6,Under,Female,NonGrad,R5_WhiteNonLatinx,26682
GA,4004,648,1426.6,Under,Female,Grad,R5_Other,31111
GA,4004,3213,1426.6,Under,Female,Grad,R5_Black,39065
GA,4004,345,1426.6,Under,Female,Grad,R5_Latinx,25235
GA,4004,610,1426.6,Under,Female,Grad,R5_Asian,28839
GA,4004,6997,1426.6,Under,Female,Grad,R5_WhiteNonLatinx,39040
GA,4004,613,1426.6,Under,Male,NonGrad,R5_Other,19181
GA,4004,3021,1426.6,Under,Male,NonGrad,R5_Black,34502
GA,4004,697,1426.6,Under,Male,NonGrad,R5_Latinx,47741
GA,4004,454,1426.6,Under,Male,NonGrad,R5_Asian,27460
GA,4004,7176,1426.6,Under,Male,NonGrad,R5_WhiteNonLatinx,42131
GA,4004,1736,1426.6,Under,Male,Grad,R5_Black,37819
GA,4004,242,1426.6,Under,Male,Grad,R5_Latinx,30074
GA,4004,549,1426.6,Under,Male,Grad,R5_Asian,32452
GA,4004,3824,1426.6,Under,Male,Grad,R5_WhiteNonLatinx,47853
GA,4004,111,1426.6,EqualOrOver,Female,NonGrad,R5_Other,25500
GA,4004,1883,1426.6,EqualOrOver,Female,NonGrad,R5_Black,41810
GA,4004,878,1426.6,EqualOrOver,Female,NonGrad,R5_Latinx,11881
GA,4004,1379,1426.6,EqualOrOver,Female,NonGrad,R5_Asian,16347
GA,4004,10312,1426.6,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,26678
GA,4004,575,1426.6,EqualOrOver,Female,Grad,R5_Other,23958
GA,4004,1500,1426.6,EqualOrOver,Female,Grad,R5_Black,51025
GA,4004,506,1426.6,EqualOrOver,Female,Grad,R5_Latinx,36049
GA,4004,556,1426.6,EqualOrOver,Female,Grad,R5_Asian,60811
GA,4004,3990,1426.6,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,46447
GA,4004,0,1426.6,EqualOrOver,Male,NonGrad,R5_Other,82000
GA,4004,2695,1426.6,EqualOrOver,Male,NonGrad,R5_Black,47796
GA,4004,627,1426.6,EqualOrOver,Male,NonGrad,R5_Latinx,41564
GA,4004,1183,1426.6,EqualOrOver,Male,NonGrad,R5_Asian,39113
GA,4004,6895,1426.6,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,75535
GA,4004,1600,1426.6,EqualOrOver,Male,Grad,R5_Black,75468
GA,4004,176,1426.6,EqualOrOver,Male,Grad,R5_Latinx,45310
GA,4004,831,1426.6,EqualOrOver,Male,Grad,R5_Asian,79170
GA,4004,6756,1426.6,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,115683
GA,4005,252,1748.7,Under,Female,NonGrad,R5_Other,7241
GA,4005,7225,1748.7,Under,Female,NonGrad,R5_Black,19462
GA,4005,691,1748.7,Under,Female,NonGrad,R5_Latinx,10205
GA,4005,609,1748.7,Under,Female,NonGrad,R5_Asian,16604
GA,4005,3020,1748.7,Under,Female,NonGrad,R5_WhiteNonLatinx,27801
GA,4005,362,1748.7,Under,Female,Grad,R5_Other,3829
GA,4005,3930,1748.7,Under,Female,Grad,R5_Black,30057
GA,4005,358,1748.7,Under,Female,Grad,R5_Latinx,2676
GA,4005,883,1748.7,Under,Female,Grad,R5_Asian,36036
GA,4005,3320,1748.7,Under,Female,Grad,R5_WhiteNonLatinx,29960
GA,4005,953,1748.7,Under,Male,NonGrad,R5_Other,22311
GA,4005,8645,1748.7,Under,Male,NonGrad,R5_Black,29803
GA,4005,196,1748.7,Under,Male,NonGrad,R5_Latinx,26283
GA,4005,934,1748.7,Under,Male,NonGrad,R5_Asian,27766
GA,4005,4521,1748.7,Under,Male,NonGrad,R5_WhiteNonLatinx,28514
GA,4005,167,1748.7,Under,Male,Grad,R5_Other,80853
GA,4005,3033,1748.7,Under,Male,Grad,R5_Black,24676
GA,4005,524,1748.7,Under,Male,Grad,R5_Latinx,20746
GA,4005,437,1748.7,Under,Male,Grad,R5_Asian,42644
GA,4005,1952,1748.7,Under,Male,Grad,R5_WhiteNonLatinx,58068
GA,4005,506,1748.7,EqualOrOver,Female,NonGrad,R5_Other,22492
GA,4005,6028,1748.7,EqualOrOver,Female,NonGrad,R5_Black,27055
GA,4005,841,1748.7,EqualOrOver,Female,NonGrad,R5_Latinx,6987
GA,4005,603,1748.7,EqualOrOver,Female,NonGrad,R5_Asian,11733
GA,4005,9392,1748.7,EqualOrOver,Female,NonGrad,R5_WhiteNonLatinx,26811
GA,4005,171,1748.7,EqualOrOver,Female,Grad,R5_Other,18500
GA,4005,6723,1748.7,EqualOrOver,Female,Grad,R5_Black,63183
GA,4005,86,1748.7,EqualOrOver,Female,Grad,R5_Latinx,63000
GA,4005,435,1748.7,EqualOrOver,Female,Grad,R5_Asian,81290
GA,4005,5143,1748.7,EqualOrOver,Female,Grad,R5_WhiteNonLatinx,47569
GA,4005,172,1748.7,EqualOrOver,Male,NonGrad,R5_Other,54065
GA,4005,7142,1748.7,EqualOrOver,Male,NonGrad,R5_Black,35369
GA,4005,1097,1748.7,EqualOrOver,Male,NonGrad,R5_Latinx,52879
GA,4005,388,1748.7,EqualOrOver,Male,NonGrad,R5_Asian,28382
GA,4005,6240,1748.7,EqualOrOver,Male,NonGrad,R5_WhiteNonLatinx,49698
GA,4005,267,1748.7,EqualOrOver,Male,Grad,R5_Other,118258
GA,4005,3667,1748.7,EqualOrOver,Male,Grad,R5_Black,63819
GA,4005,140,1748.7,EqualOrOver,Male,Grad,R5_Asian,39618
GA,4005,5273,1748.7,EqualOrOver,Male,Grad,R5_WhiteNonLatinx,89979
GA,4006,2134,3598.4,Under,Female,NonGrad,R5_Other,14125
GA,4006,5715,3598.4,Under,Female,NonGrad,R5_Black,28652
GA,4006,1713,3598.4,Under,Female,NonGrad,R5_Latinx,15596
GA,4006,2231,3598.4,Under,Female,NonGrad,R5_Asian,37629
GA,4006,4649,3598.4,Under,Female,NonGrad,R5_WhiteNonLatinx,12325
GA,4006,925,3598.4,Under,Female,Grad,R5_Other,20129
GA,4006,4960,3598.4,Under,Female,Grad,R5_Black,31617
GA,4006,1046,3598.4,Under,Female,Grad,R5_Latinx,21199
GA,4006,2278,3598.4,Under,Female,Grad,R5_Asian,26157
GA,4006,2433,3598.4,Under,Female,Grad,R5_WhiteNonLatinx,26237
GA,4006,2568,3598.4,Under,Male,NonGrad,R5_Other,31584
GA,4006,6943,3598.4,Under,Male,NonGrad,R5_Black,33519
GA,4006,1972,3598.4,Under,Male,NonGrad,R5_Latinx,31128
GA,4006,1609,3598.4,Under,Male,NonGrad,R5_Asian,26382
GA,4006,3557,3598.4,Under,Male,NonGrad,R5_WhiteNonLatinx,30303
GA,4006,363,3598.4,Under,Male,Grad,R5_Other,111198
GA,4006,4293,3598.4,Under,Male,Grad,R5_Black,40207
GA,4006,898,3598.4,Under,Male,Grad,R5_Latinx,38104
GA,4006,2402,3598.4,Under,Male,Grad,R5_Asian,28239
GA,4006,4106,3598.4,Under,Male,Grad,R5_WhiteNonLatinx,43437
GA,4006,274,3598.4,EqualOrOver,Female,NonGrad,R5_Other,13156
GA,4006,3683,3598.4,EqualOrOver,Female,NonGrad,R5_Black,23450
